"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"2467","Brain_Cranio_scRNAseq",27072,5084,3.05851063829787,"1","1",NA
"2468","Brain_Cranio_scRNAseq",15596,3743,2.57117209540908,"1","1","Neutrophils"
"2469","Brain_Cranio_scRNAseq",18073,3967,2.11918331212306,"1","1","Macrophages"
"2470","Brain_Cranio_scRNAseq",21811,4467,2.49873916830957,"1","1",NA
"2471","Brain_Cranio_scRNAseq",7104,2160,2.50563063063063,"1","1","Monocytes"
"2472","Brain_Cranio_scRNAseq",10419,2975,0.8926000575871,"1","1","Macrophages"
"2473","Brain_Cranio_scRNAseq",9334,2627,1.82129847868009,"1","1","Macrophages"
"2474","Brain_Cranio_scRNAseq",11888,3167,1.67395693135935,"1","1","Macrophages"
"2475","Brain_Cranio_scRNAseq",13454,3469,1.88048164114761,"1","1","Macrophages"
"2476","Brain_Cranio_scRNAseq",11826,3192,2.31692880094707,"1","1","Monocytes"
"2477","Brain_Cranio_scRNAseq",14805,3549,2.56670043904086,"1","1","Macrophages"
"2478","Brain_Cranio_scRNAseq",8206,2645,3.204971971728,"1","1","Monocytes"
"2479","Brain_Cranio_scRNAseq",17900,4018,1.01675977653631,"1","1","Macrophages"
"2480","Brain_Cranio_scRNAseq",9335,2728,1.48901981788966,"1","1","Macrophages"
"2481","Brain_Cranio_scRNAseq",8987,2511,2.22543674196061,"1","1","Monocytes"
"2482","Brain_Cranio_scRNAseq",7900,2552,0.455696202531646,"1","1","Monocytes"
"2483","Brain_Cranio_scRNAseq",19357,4536,2.00444283721651,"1","1","Microglia"
"2484","Brain_Cranio_scRNAseq",11824,3065,1.66610284167794,"1","1","Macrophages"
"2485","Brain_Cranio_scRNAseq",13188,3440,1.53927813163482,"1","1","Macrophages"
"2486","Brain_Cranio_scRNAseq",16917,3674,2.13985931311698,"1","1","Macrophages"
"2487","Brain_Cranio_scRNAseq",10619,3020,1.74216027874564,"1","1","Macrophages"
"2488","Brain_Cranio_scRNAseq",10621,2695,2.61745598342906,"1","1","Monocytes"
"2489","Brain_Cranio_scRNAseq",12270,3245,2.64058679706601,"1","1","Macrophages"
"2490","Brain_Cranio_scRNAseq",17445,3729,2.3158498137002,"1","1","Macrophages"
"2491","Brain_Cranio_scRNAseq",26986,5098,3.66856888757133,"1","1","Macrophages"
"2492","Brain_Cranio_scRNAseq",20179,4565,1.70474255414044,"1","1","Macrophages"
"2493","Brain_Cranio_scRNAseq",10264,2857,2.09469992205768,"1","1","Macrophages"
"2494","Brain_Cranio_scRNAseq",8863,2603,3.09150400541577,"1","1","Monocytes"
"2495","Brain_Cranio_scRNAseq",13031,3305,3.13099531885504,"1","1","Macrophages"
"2496","Brain_Cranio_scRNAseq",11267,2817,1.97035590662998,"1","1","Monocytes"
"2497","Brain_Cranio_scRNAseq",9958,2705,2.65113476601727,"1","1","Monocytes"
"2498","Brain_Cranio_scRNAseq",8535,2460,1.75746924428823,"1","1","Monocytes"
"2499","Brain_Cranio_scRNAseq",19485,3883,2.38645111624326,"1","1","Macrophages"
